city_state,city,state,year,id,holc_polygon,holc_grade,lat,lon,sum_bird_obs
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B28_B_5108,MO_St. Louis_B28_B_5108_Aves_all_observations,B,38.700417,-90.34489,25
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B28_B_5108,MO_St. Louis_B28_B_5108_Aves_all_observations,B,38.700417,-90.34489,9
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B28_B_5108,MO_St. Louis_B28_B_5108_Aves_all_observations,B,38.700417,-90.34489,3
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B28_B_5108,MO_St. Louis_B28_B_5108_Aves_all_observations,B,38.700417,-90.34489,19
"St. Louis, MO",St. Louis,MO,2004,MO_St. Louis_B28_B_5108,MO_St. Louis_B28_B_5108_Aves_all_observations,B,38.700417,-90.34489,8
"St. Louis, MO",St. Louis,MO,2005,MO_St. Louis_B28_B_5108,MO_St. Louis_B28_B_5108_Aves_all_observations,B,38.700417,-90.34489,1
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B29_B_5109,MO_St. Louis_B29_B_5109_Aves_all_observations,B,38.712414,-90.31688,30
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B29_B_5109,MO_St. Louis_B29_B_5109_Aves_all_observations,B,38.712414,-90.31688,3
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B3_B_5110,MO_St. Louis_B3_B_5110_Aves_all_observations,B,38.563084,-90.27118,27
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B3_B_5110,MO_St. Louis_B3_B_5110_Aves_all_observations,B,38.563084,-90.27118,5
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B3_B_5110,MO_St. Louis_B3_B_5110_Aves_all_observations,B,38.563084,-90.27118,32
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B3_B_5110,MO_St. Louis_B3_B_5110_Aves_all_observations,B,38.563084,-90.27118,1
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B30_B_5111,MO_St. Louis_B30_B_5111_Aves_all_observations,B,38.715855,-90.313515,7
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B30_B_5111,MO_St. Louis_B30_B_5111_Aves_all_observations,B,38.715855,-90.313515,2
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B30_B_5111,MO_St. Louis_B30_B_5111_Aves_all_observations,B,38.715855,-90.313515,4
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B30_B_5111,MO_St. Louis_B30_B_5111_Aves_all_observations,B,38.715855,-90.313515,2
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B30_B_5111,MO_St. Louis_B30_B_5111_Aves_all_observations,B,38.715855,-90.313515,3
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B31_B_5112,MO_St. Louis_B31_B_5112_Aves_all_observations,B,38.7163,-90.2958,2
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B31_B_5113,MO_St. Louis_B31_B_5113_Aves_all_observations,B,38.714077,-90.30146,125
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B31_B_5113,MO_St. Louis_B31_B_5113_Aves_all_observations,B,38.714077,-90.30146,47
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B31_B_5113,MO_St. Louis_B31_B_5113_Aves_all_observations,B,38.714077,-90.30146,8
"St. Louis, MO",St. Louis,MO,2002,MO_St. Louis_B31_B_5113,MO_St. Louis_B31_B_5113_Aves_all_observations,B,38.714077,-90.30146,1
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B31_B_5113,MO_St. Louis_B31_B_5113_Aves_all_observations,B,38.714077,-90.30146,14
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B32_B_5114,MO_St. Louis_B32_B_5114_Aves_all_observations,B,38.695165,-90.29419,1
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B33_B_5115,MO_St. Louis_B33_B_5115_Aves_all_observations,B,38.725132,-90.266933,1
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B33_B_5115,MO_St. Louis_B33_B_5115_Aves_all_observations,B,38.725132,-90.266933,3
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B33_B_5115,MO_St. Louis_B33_B_5115_Aves_all_observations,B,38.725132,-90.266933,1
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,102
"St. Louis, MO",St. Louis,MO,2003,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,290
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,502
"St. Louis, MO",St. Louis,MO,2008,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,675
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,25
"St. Louis, MO",St. Louis,MO,2002,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,295
"St. Louis, MO",St. Louis,MO,2001,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,120
"St. Louis, MO",St. Louis,MO,2005,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,918
"St. Louis, MO",St. Louis,MO,1990,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,2
"St. Louis, MO",St. Louis,MO,2006,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,500
"St. Louis, MO",St. Louis,MO,2007,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,398
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,13
"St. Louis, MO",St. Louis,MO,1940,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,1
"St. Louis, MO",St. Louis,MO,2004,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,558
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,78
"St. Louis, MO",St. Louis,MO,2012,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,21
"St. Louis, MO",St. Louis,MO,2011,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,9
"St. Louis, MO",St. Louis,MO,2010,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,94
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,54
"St. Louis, MO",St. Louis,MO,1999,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,74
"St. Louis, MO",St. Louis,MO,2000,MO_St. Louis_B35_B_5117,MO_St. Louis_B35_B_5117_Aves_all_observations,B,38.74148,-90.306625,33
"St. Louis, MO",St. Louis,MO,2022,MO_St. Louis_B36_B_5118,MO_St. Louis_B36_B_5118_Aves_all_observations,B,38.5482,-90.320512,15
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B36_B_5118,MO_St. Louis_B36_B_5118_Aves_all_observations,B,38.5482,-90.320512,3
"St. Louis, MO",St. Louis,MO,2012,MO_St. Louis_B36_B_5118,MO_St. Louis_B36_B_5118_Aves_all_observations,B,38.5482,-90.320512,5
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B38_B_5120,MO_St. Louis_B38_B_5120_Aves_all_observations,B,38.55719,-90.292404,6
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B39_B_5121,MO_St. Louis_B39_B_5121_Aves_all_observations,B,38.534035,-90.28702,2
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,784
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,494
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,4
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,7
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,19
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,12
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,5
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,5
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,8
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,3
"St. Louis, MO",St. Louis,MO,2011,MO_St. Louis_B4_B_5122,MO_St. Louis_B4_B_5122_Aves_all_observations,B,38.58003,-90.27041,10
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B40_B_5123,MO_St. Louis_B40_B_5123_Aves_all_observations,B,38.54452,-90.282643,1
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B40_B_5123,MO_St. Louis_B40_B_5123_Aves_all_observations,B,38.54452,-90.282643,3
"St. Louis, MO",St. Louis,MO,2022,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,6
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,386
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,197
"St. Louis, MO",St. Louis,MO,2000,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,1
"St. Louis, MO",St. Louis,MO,1991,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,4
"St. Louis, MO",St. Louis,MO,2006,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,128
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,23
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,98
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,75
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,192
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,120
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,3
"St. Louis, MO",St. Louis,MO,2010,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,3
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,143
"St. Louis, MO",St. Louis,MO,2008,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,72
"St. Louis, MO",St. Louis,MO,2007,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,149
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,28
"St. Louis, MO",St. Louis,MO,1996,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,4
"St. Louis, MO",St. Louis,MO,2012,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,27
"St. Louis, MO",St. Louis,MO,2005,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,11
"St. Louis, MO",St. Louis,MO,2004,MO_St. Louis_B5_B_5125,MO_St. Louis_B5_B_5125_Aves_all_observations,B,38.600187,-90.250703,17
"St. Louis, MO",St. Louis,MO,2022,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,6
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,879
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,569
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,8
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,15
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,4
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,14
"St. Louis, MO",St. Louis,MO,2008,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,40
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,66
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,5
"St. Louis, MO",St. Louis,MO,2010,MO_St. Louis_B6_B_5126,MO_St. Louis_B6_B_5126_Aves_all_observations,B,38.610317,-90.25763,2
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,125
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,3
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,13
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,11
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,1
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,7
"St. Louis, MO",St. Louis,MO,2008,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,9
"St. Louis, MO",St. Louis,MO,2007,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,1
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,9
"St. Louis, MO",St. Louis,MO,2000,MO_St. Louis_B6_B_5127,MO_St. Louis_B6_B_5127_Aves_all_observations,B,38.61182,-90.26486,13
"St. Louis, MO",St. Louis,MO,2022,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,2
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,13
"St. Louis, MO",St. Louis,MO,1993,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,4
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,26
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,15
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,1
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,4
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,36
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,45
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,14
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B7_B_5128,MO_St. Louis_B7_B_5128_Aves_all_observations,B,38.60897,-90.23867,17
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,645
"St. Louis, MO",St. Louis,MO,2003,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,21
"St. Louis, MO",St. Louis,MO,2010,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,100
"St. Louis, MO",St. Louis,MO,2007,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,4
"St. Louis, MO",St. Louis,MO,2004,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,5
"St. Louis, MO",St. Louis,MO,1996,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,2005,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,21
"St. Louis, MO",St. Louis,MO,2006,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,6
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,73
"St. Louis, MO",St. Louis,MO,1990,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,2008,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,56
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,793
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,407
"St. Louis, MO",St. Louis,MO,2011,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,112
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,443
"St. Louis, MO",St. Louis,MO,2012,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,120
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,48
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,244
"St. Louis, MO",St. Louis,MO,1977,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,1999,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,11
"St. Louis, MO",St. Louis,MO,1995,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,24
"St. Louis, MO",St. Louis,MO,2000,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,1998,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,8
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,353
"St. Louis, MO",St. Louis,MO,1991,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,10
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,122
"St. Louis, MO",St. Louis,MO,1997,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,1994,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,1
"St. Louis, MO",St. Louis,MO,2002,MO_St. Louis_B8_B_5129,MO_St. Louis_B8_B_5129_Aves_all_observations,B,38.628956,-90.29623,5
"St. Louis, MO",St. Louis,MO,2022,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,12
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,232
"St. Louis, MO",St. Louis,MO,1998,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,7
"St. Louis, MO",St. Louis,MO,1995,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,1
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,45
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,63
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,101
"St. Louis, MO",St. Louis,MO,2015,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,103
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,36
"St. Louis, MO",St. Louis,MO,2016,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,52
"St. Louis, MO",St. Louis,MO,2014,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,105
"St. Louis, MO",St. Louis,MO,2009,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,78
"St. Louis, MO",St. Louis,MO,2008,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,37
"St. Louis, MO",St. Louis,MO,2013,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,92
"St. Louis, MO",St. Louis,MO,2012,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,26
"St. Louis, MO",St. Louis,MO,2011,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,4
"St. Louis, MO",St. Louis,MO,2010,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,23
"St. Louis, MO",St. Louis,MO,2007,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,1
"St. Louis, MO",St. Louis,MO,2006,MO_St. Louis_B9_B_5130,MO_St. Louis_B9_B_5130_Aves_all_observations,B,38.637112,-90.2355,1
"St. Louis, MO",St. Louis,MO,2022,MO_St. Louis_C1_C_5131,MO_St. Louis_C1_C_5131_Aves_all_observations,C,38.555074,-90.255974,6
"St. Louis, MO",St. Louis,MO,2021,MO_St. Louis_C1_C_5131,MO_St. Louis_C1_C_5131_Aves_all_observations,C,38.555074,-90.255974,25
"St. Louis, MO",St. Louis,MO,2020,MO_St. Louis_C1_C_5131,MO_St. Louis_C1_C_5131_Aves_all_observations,C,38.555074,-90.255974,92
"St. Louis, MO",St. Louis,MO,2019,MO_St. Louis_C1_C_5131,MO_St. Louis_C1_C_5131_Aves_all_observations,C,38.555074,-90.255974,94
"St. Louis, MO",St. Louis,MO,2018,MO_St. Louis_C1_C_5131,MO_St. Louis_C1_C_5131_Aves_all_observations,C,38.555074,-90.255974,153
"St. Louis, MO",St. Louis,MO,2017,MO_St. Louis_C1_C_5131,MO_St. Louis_C1_C_5131_Aves_all_observations,C,38.555074,-90.255974,143
